,iso2,year,column,cases,sex,age
2890,VE,2008,f514,25,f,5-14
2891,ZA,2008,f514,2062,f,5-14
2892,AD,2005,f1524,1,f,15-24
2893,AD,2006,f1524,0,f,15-24
2894,AD,2008,f1524,0,f,15-24
2895,AE,2008,f1524,10,f,15-24
2896,AL,2005,f1524,3,f,15-24
2897,AL,2006,f1524,12,f,15-24
2898,AL,2007,f1524,13,f,15-24
2899,AM,2005,f1524,27,f,15-24
2900,AM,2006,f1524,28,f,15-24
2901,AM,2007,f1524,31,f,15-24
2902,AM,2008,f1524,44,f,15-24
2903,AR,2008,f1524,536,f,15-24
2904,AT,2005,f1524,13,f,15-24
2905,AT,2006,f1524,12,f,15-24
2906,AZ,2005,f1524,64,f,15-24
2907,AZ,2006,f1524,51,f,15-24
2908,BA,2005,f1524,35,f,15-24
2909,BA,2006,f1524,41,f,15-24
2910,BA,2007,f1524,0,f,15-24
2911,BA,2008,f1524,26,f,15-24
2912,BB,2008,f1524,0,f,15-24
2913,BE,2005,f1524,27,f,15-24
2914,BE,2006,f1524,25,f,15-24
2915,BE,2008,f1524,17,f,15-24
2916,BG,2005,f1524,90,f,15-24
2917,BG,2008,f1524,57,f,15-24
2918,BH,2008,f1524,12,f,15-24
2919,BN,2008,f1524,6,f,15-24
2920,BR,2008,f1524,2709,f,15-24
2921,BS,2008,f1524,1,f,15-24
2922,BW,2008,f1524,347,f,15-24
2923,BZ,2008,f1524,5,f,15-24
2924,CA,2008,f1524,36,f,15-24
2925,CH,2005,f1524,6,f,15-24
2926,CH,2006,f1524,10,f,15-24
2927,CH,2007,f1524,9,f,15-24
2928,CH,2008,f1524,3,f,15-24
2929,CM,2008,f1524,1506,f,15-24
2930,CY,2005,f1524,1,f,15-24
2931,CY,2006,f1524,2,f,15-24
2932,CY,2007,f1524,1,f,15-24
2933,CY,2008,f1524,1,f,15-24
2934,CZ,2005,f1524,3,f,15-24
2935,CZ,2006,f1524,4,f,15-24
2936,CZ,2007,f1524,6,f,15-24
2937,CZ,2008,f1524,4,f,15-24
2938,DE,2005,f1524,51,f,15-24
2939,DE,2006,f1524,66,f,15-24
2940,DE,2007,f1524,120,f,15-24
2941,DE,2008,f1524,35,f,15-24
2942,DK,2005,f1524,11,f,15-24
2943,DK,2006,f1524,6,f,15-24
2944,DK,2007,f1524,8,f,15-24
2945,DK,2008,f1524,5,f,15-24
2946,DM,2008,f1524,0,f,15-24
2947,DO,2008,f1524,288,f,15-24
2948,EE,2005,f1524,6,f,15-24
2949,EE,2006,f1524,3,f,15-24
2950,EE,2007,f1524,2,f,15-24
2951,EE,2008,f1524,2,f,15-24
2952,EG,2008,f1524,382,f,15-24
2953,ES,2005,f1524,142,f,15-24
2954,ES,2006,f1524,122,f,15-24
2955,ES,2007,f1524,164,f,15-24
2956,ES,2008,f1524,168,f,15-24
2957,FI,2005,f1524,3,f,15-24
2958,FI,2006,f1524,2,f,15-24
2959,FI,2007,f1524,6,f,15-24
2960,FI,2008,f1524,4,f,15-24
2961,FM,2008,f1524,10,f,15-24
2962,FR,2005,f1524,104,f,15-24
2963,FR,2006,f1524,112,f,15-24
2964,FR,2007,f1524,127,f,15-24
2965,FR,2008,f1524,57,f,15-24
2966,GB,2005,f1524,115,f,15-24
2967,GB,2006,f1524,168,f,15-24
2968,GB,2007,f1524,145,f,15-24
2969,GB,2008,f1524,134,f,15-24
2970,GE,2006,f1524,115,f,15-24
2971,GE,2007,f1524,153,f,15-24
2972,GE,2008,f1524,396,f,15-24
2973,GM,2008,f1524,94,f,15-24
2974,GR,2005,f1524,13,f,15-24
2975,GR,2006,f1524,13,f,15-24
2976,GR,2007,f1524,13,f,15-24
2977,GR,2008,f1524,5,f,15-24
2978,GT,2008,f1524,199,f,15-24
2979,GU,2008,f1524,1,f,15-24
2980,GY,2008,f1524,20,f,15-24
2981,HK,2008,f1524,65,f,15-24
2982,HN,2008,f1524,152,f,15-24
2983,HR,2005,f1524,12,f,15-24
2984,HR,2006,f1524,16,f,15-24
2985,HR,2008,f1524,11,f,15-24
2986,HT,2008,f1524,1272,f,15-24
2987,HU,2005,f1524,5,f,15-24
2988,HU,2006,f1524,17,f,15-24
2989,HU,2007,f1524,12,f,15-24
2990,HU,2008,f1524,11,f,15-24
2991,ID,2008,f1524,13987,f,15-24
2992,IE,2005,f1524,9,f,15-24
2993,IE,2006,f1524,11,f,15-24
2994,IE,2007,f1524,14,f,15-24
2995,IE,2008,f1524,12,f,15-24
2996,IL,2005,f1524,3,f,15-24
2997,IL,2006,f1524,1,f,15-24
2998,IL,2007,f1524,4,f,15-24
2999,IL,2008,f1524,4,f,15-24
3000,IQ,2008,f1524,377,f,15-24
3001,IR,2008,f1524,386,f,15-24
3002,IS,2005,f1524,0,f,15-24
3003,IS,2006,f1524,0,f,15-24
3004,IS,2007,f1524,0,f,15-24
3005,IS,2008,f1524,0,f,15-24
3006,IT,2005,f1524,80,f,15-24
3007,IT,2006,f1524,88,f,15-24
3008,IT,2007,f1524,74,f,15-24
3009,IT,2008,f1524,65,f,15-24
3010,JM,2008,f1524,8,f,15-24
3011,JO,2008,f1524,20,f,15-24
3012,JP,2008,f1524,115,f,15-24
3013,KE,2008,f1524,4355,f,15-24
3014,KG,2005,f1524,215,f,15-24
3015,KI,2008,f1524,33,f,15-24
3016,KM,2008,f1524,6,f,15-24
3017,KN,2008,f1524,0,f,15-24
3018,KP,2008,f1524,1259,f,15-24
3019,KR,2008,f1524,483,f,15-24
3020,KW,2008,f1524,33,f,15-24
3021,KZ,2005,f1524,751,f,15-24
3022,KZ,2007,f1524,782,f,15-24
3023,KZ,2008,f1524,710,f,15-24
3024,LB,2008,f1524,24,f,15-24
3025,LC,2008,f1524,0,f,15-24
3026,LR,2008,f1524,115,f,15-24
3027,LS,2008,f1524,343,f,15-24
3028,LT,2005,f1524,25,f,15-24
3029,LT,2006,f1524,25,f,15-24
3030,LT,2007,f1524,34,f,15-24
3031,LT,2008,f1524,20,f,15-24
3032,LU,2005,f1524,0,f,15-24
3033,LU,2006,f1524,2,f,15-24
3034,LU,2007,f1524,0,f,15-24
3035,LU,2008,f1524,0,f,15-24
3036,LV,2005,f1524,17,f,15-24
3037,LV,2006,f1524,17,f,15-24
3038,LV,2008,f1524,11,f,15-24
3039,LY,2008,f1524,56,f,15-24
3040,MA,2008,f1524,1081,f,15-24
3041,MD,2005,f1524,97,f,15-24
3042,MD,2007,f1524,97,f,15-24
3043,MD,2008,f1524,85,f,15-24
3044,ME,2005,f1524,0,f,15-24
3045,ME,2007,f1524,3,f,15-24
3046,ME,2008,f1524,4,f,15-24
3047,MG,2008,f1524,1433,f,15-24
3048,MH,2008,f1524,3,f,15-24
3049,MK,2005,f1524,17,f,15-24
3050,MK,2006,f1524,16,f,15-24
3051,MK,2007,f1524,11,f,15-24
3052,MK,2008,f1524,24,f,15-24
3053,ML,2008,f1524,332,f,15-24
3054,MO,2008,f1524,7,f,15-24
3055,MP,2008,f1524,0,f,15-24
3056,MT,2005,f1524,0,f,15-24
3057,MT,2006,f1524,0,f,15-24
3058,MT,2007,f1524,2,f,15-24
3059,MT,2008,f1524,1,f,15-24
3060,MU,2008,f1524,2,f,15-24
3061,MX,2008,f1524,752,f,15-24
3062,MY,2008,f1524,1161,f,15-24
3063,NC,2008,f1524,0,f,15-24
3064,NL,2005,f1524,14,f,15-24
3065,NL,2006,f1524,15,f,15-24
3066,NL,2007,f1524,12,f,15-24
3067,NL,2008,f1524,13,f,15-24
3068,NO,2005,f1524,4,f,15-24
3069,NO,2006,f1524,5,f,15-24
3070,NO,2008,f1524,1,f,15-24
3071,NR,2008,f1524,0,f,15-24
3072,NZ,2008,f1524,8,f,15-24
3073,OM,2008,f1524,20,f,15-24
3074,PE,2008,f1524,2644,f,15-24
3075,PF,2008,f1524,1,f,15-24
3076,PL,2005,f1524,95,f,15-24
3077,PL,2006,f1524,83,f,15-24
3078,PL,2007,f1524,65,f,15-24
3079,PL,2008,f1524,65,f,15-24
3080,PR,2008,f1524,1,f,15-24
3081,PS,2008,f1524,2,f,15-24
3082,PT,2005,f1524,67,f,15-24
3083,PT,2006,f1524,56,f,15-24
3084,PT,2007,f1524,49,f,15-24
3085,PT,2008,f1524,54,f,15-24
3086,PY,2008,f1524,92,f,15-24
3087,QA,2008,f1524,4,f,15-24
3088,RO,2005,f1524,758,f,15-24
3089,RO,2006,f1524,669,f,15-24
3090,RO,2008,f1524,557,f,15-24
3091,RS,2005,f1524,69,f,15-24
3092,RS,2006,f1524,78,f,15-24
3093,RS,2007,f1524,38,f,15-24
3094,RS,2008,f1524,42,f,15-24
3095,RU,2008,f1524,1467,f,15-24
3096,SB,2008,f1524,13,f,15-24
3097,SC,2008,f1524,0,f,15-24
3098,SD,2008,f1524,850,f,15-24
3099,SE,2005,f1524,10,f,15-24
3100,SE,2006,f1524,12,f,15-24
3101,SE,2007,f1524,5,f,15-24
3102,SE,2008,f1524,12,f,15-24
3103,SG,2008,f1524,9,f,15-24
3104,SI,2005,f1524,4,f,15-24
3105,SI,2006,f1524,5,f,15-24
3106,SI,2007,f1524,1,f,15-24
3107,SI,2008,f1524,2,f,15-24
3108,SK,2005,f1524,1,f,15-24
3109,SK,2006,f1524,6,f,15-24
3110,SK,2007,f1524,5,f,15-24
3111,SK,2008,f1524,2,f,15-24
3112,SN,2008,f1524,816,f,15-24
3113,SV,2008,f1524,73,f,15-24
3114,SZ,2008,f1524,427,f,15-24
3115,TJ,2005,f1524,225,f,15-24
3116,TJ,2008,f1524,290,f,15-24
3117,TM,2005,f1524,100,f,15-24
3118,TM,2007,f1524,129,f,15-24
3119,TO,2008,f1524,0,f,15-24
3120,TR,2005,f1524,699,f,15-24
3121,TR,2006,f1524,769,f,15-24
3122,TR,2007,f1524,708,f,15-24
3123,TR,2008,f1524,653,f,15-24
3124,TT,2008,f1524,11,f,15-24
3125,TV,2008,f1524,1,f,15-24
3126,UA,2007,f1524,982,f,15-24
3127,UG,2008,f1524,2006,f,15-24
3128,US,2008,f1524,220,f,15-24
3129,UY,2008,f1524,26,f,15-24
3130,UZ,2007,f1524,485,f,15-24
3131,VE,2008,f1524,309,f,15-24
3132,ZA,2008,f1524,14010,f,15-24
3133,AD,2005,f2534,1,f,25-34
3134,AD,2006,f2534,1,f,25-34
3135,AD,2008,f2534,0,f,25-34
3136,AE,2008,f2534,4,f,25-34
3137,AL,2005,f2534,9,f,25-34
3138,AL,2006,f2534,8,f,25-34
3139,AL,2007,f2534,9,f,25-34
3140,AM,2005,f2534,21,f,25-34
3141,AM,2006,f2534,29,f,25-34
3142,AM,2007,f2534,22,f,25-34
3143,AM,2008,f2534,25,f,25-34
3144,AR,2008,f2534,506,f,25-34
3145,AT,2005,f2534,11,f,25-34
3146,AT,2006,f2534,12,f,25-34
3147,AZ,2005,f2534,98,f,25-34
3148,AZ,2006,f2534,66,f,25-34
3149,BA,2005,f2534,39,f,25-34
3150,BA,2006,f2534,50,f,25-34
3151,BA,2007,f2534,0,f,25-34
3152,BA,2008,f2534,26,f,25-34
3153,BB,2008,f2534,0,f,25-34
3154,BE,2005,f2534,31,f,25-34
3155,BE,2006,f2534,25,f,25-34
3156,BE,2008,f2534,40,f,25-34
3157,BG,2005,f2534,111,f,25-34
3158,BG,2008,f2534,78,f,25-34
3159,BH,2008,f2534,16,f,25-34
3160,BN,2008,f2534,11,f,25-34
3161,BR,2008,f2534,3233,f,25-34
3162,BS,2008,f2534,4,f,25-34
3163,BW,2008,f2534,474,f,25-34
3164,BZ,2008,f2534,0,f,25-34
3165,CA,2008,f2534,39,f,25-34
3166,CH,2005,f2534,11,f,25-34
3167,CH,2006,f2534,16,f,25-34
3168,CH,2007,f2534,17,f,25-34
3169,CH,2008,f2534,13,f,25-34
3170,CM,2008,f2534,2041,f,25-34
3171,CY,2005,f2534,0,f,25-34
3172,CY,2006,f2534,3,f,25-34
3173,CY,2007,f2534,3,f,25-34
3174,CY,2008,f2534,2,f,25-34
3175,CZ,2005,f2534,14,f,25-34
3176,CZ,2006,f2534,12,f,25-34
3177,CZ,2007,f2534,8,f,25-34
3178,CZ,2008,f2534,14,f,25-34
3179,DE,2005,f2534,104,f,25-34
3180,DE,2006,f2534,109,f,25-34
3181,DE,2007,f2534,176,f,25-34
3182,DE,2008,f2534,68,f,25-34
3183,DK,2005,f2534,5,f,25-34
3184,DK,2006,f2534,12,f,25-34
3185,DK,2007,f2534,12,f,25-34
3186,DK,2008,f2534,7,f,25-34
3187,DM,2008,f2534,0,f,25-34
3188,DO,2008,f2534,272,f,25-34
3189,EE,2005,f2534,11,f,25-34
3190,EE,2006,f2534,9,f,25-34
3191,EE,2007,f2534,5,f,25-34
3192,EE,2008,f2534,7,f,25-34
3193,EG,2008,f2534,412,f,25-34
3194,ES,2005,f2534,252,f,25-34
3195,ES,2006,f2534,264,f,25-34
3196,ES,2007,f2534,291,f,25-34
3197,ES,2008,f2534,294,f,25-34
3198,FI,2005,f2534,4,f,25-34
3199,FI,2006,f2534,4,f,25-34
3200,FI,2007,f2534,4,f,25-34
3201,FI,2008,f2534,3,f,25-34
3202,FM,2008,f2534,2,f,25-34
3203,FR,2005,f2534,134,f,25-34
3204,FR,2006,f2534,158,f,25-34
3205,FR,2007,f2534,167,f,25-34
3206,FR,2008,f2534,96,f,25-34
3207,GB,2005,f2534,163,f,25-34
3208,GB,2006,f2534,192,f,25-34
3209,GB,2007,f2534,222,f,25-34
3210,GB,2008,f2534,181,f,25-34
3211,GE,2006,f2534,110,f,25-34
3212,GE,2007,f2534,140,f,25-34
3213,GE,2008,f2534,374,f,25-34
3214,GM,2008,f2534,133,f,25-34
3215,GR,2005,f2534,18,f,25-34
3216,GR,2006,f2534,12,f,25-34
3217,GR,2007,f2534,19,f,25-34
3218,GR,2008,f2534,9,f,25-34
3219,GT,2008,f2534,189,f,25-34
3220,GU,2008,f2534,2,f,25-34
3221,GY,2008,f2534,23,f,25-34
3222,HK,2008,f2534,84,f,25-34
3223,HN,2008,f2534,170,f,25-34
3224,HR,2005,f2534,18,f,25-34
3225,HR,2006,f2534,26,f,25-34
3226,HR,2008,f2534,16,f,25-34
3227,HT,2008,f2534,1204,f,25-34
3228,HU,2005,f2534,13,f,25-34
3229,HU,2006,f2534,16,f,25-34
3230,HU,2007,f2534,22,f,25-34
3231,HU,2008,f2534,13,f,25-34
3232,ID,2008,f2534,16292,f,25-34
3233,IE,2005,f2534,10,f,25-34
3234,IE,2006,f2534,20,f,25-34
3235,IE,2007,f2534,28,f,25-34
3236,IE,2008,f2534,16,f,25-34
3237,IL,2005,f2534,9,f,25-34
3238,IL,2006,f2534,5,f,25-34
3239,IL,2007,f2534,17,f,25-34
3240,IL,2008,f2534,11,f,25-34
3241,IQ,2008,f2534,281,f,25-34
3242,IR,2008,f2534,254,f,25-34
3243,IS,2005,f2534,0,f,25-34
3244,IS,2006,f2534,2,f,25-34
3245,IS,2007,f2534,0,f,25-34
3246,IS,2008,f2534,0,f,25-34
3247,IT,2005,f2534,145,f,25-34
3248,IT,2006,f2534,165,f,25-34
3249,IT,2007,f2534,94,f,25-34
3250,IT,2008,f2534,106,f,25-34
3251,JM,2008,f2534,3,f,25-34
3252,JO,2008,f2534,15,f,25-34
3253,JP,2008,f2534,293,f,25-34
3254,KE,2008,f2534,5475,f,25-34
3255,KG,2005,f2534,236,f,25-34
3256,KI,2008,f2534,9,f,25-34
3257,KM,2008,f2534,11,f,25-34
3258,KN,2008,f2534,1,f,25-34
3259,KP,2008,f2534,1792,f,25-34
3260,KR,2008,f2534,722,f,25-34
3261,KW,2008,f2534,47,f,25-34
3262,KZ,2005,f2534,767,f,25-34
3263,KZ,2007,f2534,605,f,25-34
3264,KZ,2008,f2534,659,f,25-34
3265,LB,2008,f2534,32,f,25-34
3266,LC,2008,f2534,1,f,25-34
3267,LR,2008,f2534,237,f,25-34
3268,LS,2008,f2534,700,f,25-34
3269,LT,2005,f2534,41,f,25-34
3270,LT,2006,f2534,48,f,25-34
3271,LT,2007,f2534,41,f,25-34
3272,LT,2008,f2534,51,f,25-34
3273,LU,2005,f2534,2,f,25-34
3274,LU,2006,f2534,3,f,25-34
3275,LU,2007,f2534,0,f,25-34
3276,LU,2008,f2534,0,f,25-34
3277,LV,2005,f2534,31,f,25-34
3278,LV,2006,f2534,27,f,25-34
3279,LV,2008,f2534,23,f,25-34
3280,LY,2008,f2534,35,f,25-34
3281,MA,2008,f2534,803,f,25-34
3282,MD,2005,f2534,92,f,25-34
3283,MD,2007,f2534,85,f,25-34
3284,MD,2008,f2534,81,f,25-34
3285,ME,2005,f2534,7,f,25-34
3286,ME,2007,f2534,3,f,25-34
3287,ME,2008,f2534,5,f,25-34
3288,MG,2008,f2534,1846,f,25-34
3289,MH,2008,f2534,2,f,25-34
3290,MK,2005,f2534,13,f,25-34
3291,MK,2006,f2534,9,f,25-34
3292,MK,2007,f2534,12,f,25-34
3293,MK,2008,f2534,15,f,25-34
3294,ML,2008,f2534,516,f,25-34
3295,MO,2008,f2534,6,f,25-34
3296,MP,2008,f2534,0,f,25-34
3297,MT,2005,f2534,0,f,25-34
3298,MT,2006,f2534,0,f,25-34
3299,MT,2007,f2534,0,f,25-34
3300,MT,2008,f2534,1,f,25-34
3301,MU,2008,f2534,3,f,25-34
3302,MX,2008,f2534,826,f,25-34
3303,MY,2008,f2534,1283,f,25-34
3304,NC,2008,f2534,1,f,25-34
3305,NL,2005,f2534,19,f,25-34
3306,NL,2006,f2534,17,f,25-34
3307,NL,2007,f2534,22,f,25-34
3308,NL,2008,f2534,19,f,25-34
3309,NO,2005,f2534,7,f,25-34
3310,NO,2006,f2534,5,f,25-34
3311,NO,2008,f2534,6,f,25-34
3312,NR,2008,f2534,0,f,25-34
3313,NZ,2008,f2534,13,f,25-34
3314,OM,2008,f2534,10,f,25-34
3315,PE,2008,f2534,1599,f,25-34
3316,PF,2008,f2534,1,f,25-34
3317,PL,2005,f2534,142,f,25-34
3318,PL,2006,f2534,142,f,25-34
3319,PL,2007,f2534,149,f,25-34
3320,PL,2008,f2534,106,f,25-34
3321,PR,2008,f2534,4,f,25-34
3322,PS,2008,f2534,0,f,25-34
3323,PT,2005,f2534,109,f,25-34
3324,PT,2006,f2534,107,f,25-34
3325,PT,2007,f2534,95,f,25-34
3326,PT,2008,f2534,86,f,25-34
3327,PY,2008,f2534,87,f,25-34
3328,QA,2008,f2534,14,f,25-34
3329,RO,2005,f2534,780,f,25-34
3330,RO,2006,f2534,763,f,25-34
3331,RO,2008,f2534,567,f,25-34
3332,RS,2005,f2534,76,f,25-34
3333,RS,2006,f2534,74,f,25-34
3334,RS,2007,f2534,52,f,25-34
3335,RS,2008,f2534,46,f,25-34
3336,RU,2008,f2534,2569,f,25-34
3337,SB,2008,f2534,23,f,25-34
3338,SC,2008,f2534,0,f,25-34
3339,SD,2008,f2534,962,f,25-34
3340,SE,2005,f2534,15,f,25-34
3341,SE,2006,f2534,14,f,25-34
3342,SE,2007,f2534,11,f,25-34
3343,SE,2008,f2534,13,f,25-34
3344,SG,2008,f2534,16,f,25-34
3345,SI,2005,f2534,4,f,25-34
3346,SI,2006,f2534,7,f,25-34
3347,SI,2007,f2534,5,f,25-34
3348,SI,2008,f2534,7,f,25-34
3349,SK,2005,f2534,8,f,25-34
3350,SK,2006,f2534,6,f,25-34
3351,SK,2007,f2534,3,f,25-34
3352,SK,2008,f2534,4,f,25-34
3353,SN,2008,f2534,659,f,25-34
3354,SV,2008,f2534,71,f,25-34
3355,SZ,2008,f2534,663,f,25-34
3356,TJ,2005,f2534,185,f,25-34
3357,TJ,2008,f2534,211,f,25-34
3358,TM,2005,f2534,101,f,25-34
3359,TM,2007,f2534,132,f,25-34
3360,TO,2008,f2534,0,f,25-34
3361,TR,2005,f2534,474,f,25-34
3362,TR,2006,f2534,507,f,25-34
3363,TR,2007,f2534,531,f,25-34
3364,TR,2008,f2534,485,f,25-34
3365,TT,2008,f2534,12,f,25-34
3366,TV,2008,f2534,2,f,25-34
3367,UA,2007,f2534,1661,f,25-34
3368,UG,2008,f2534,2985,f,25-34
3369,US,2008,f2534,329,f,25-34
3370,UY,2008,f2534,35,f,25-34
3371,UZ,2007,f2534,507,f,25-34
3372,VE,2008,f2534,272,f,25-34
3373,ZA,2008,f2534,21579,f,25-34
3374,AD,2005,f3544,1,f,35-44
3375,AD,2006,f3544,0,f,35-44
3376,AD,2008,f3544,1,f,35-44
3377,AE,2008,f3544,1,f,35-44
3378,AL,2005,f3544,5,f,35-44
3379,AL,2006,f3544,7,f,35-44
3380,AL,2007,f3544,7,f,35-44
3381,AM,2005,f3544,10,f,35-44
3382,AM,2006,f3544,16,f,35-44
3383,AM,2007,f3544,11,f,35-44
3384,AM,2008,f3544,10,f,35-44
3385,AR,2008,f3544,252,f,35-44
3386,AT,2005,f3544,8,f,35-44
3387,AT,2006,f3544,16,f,35-44
3388,AZ,2005,f3544,47,f,35-44
3389,AZ,2006,f3544,66,f,35-44
3390,BA,2005,f3544,33,f,35-44
3391,BA,2006,f3544,24,f,35-44
3392,BA,2007,f3544,0,f,35-44
3393,BA,2008,f3544,20,f,35-44
3394,BB,2008,f3544,0,f,35-44
3395,BE,2005,f3544,15,f,35-44
3396,BE,2006,f3544,18,f,35-44
3397,BE,2008,f3544,22,f,35-44
3398,BG,2005,f3544,59,f,35-44
3399,BG,2008,f3544,54,f,35-44
3400,BH,2008,f3544,8,f,35-44
3401,BN,2008,f3544,8,f,35-44
3402,BR,2008,f3544,2266,f,35-44
3403,BS,2008,f3544,4,f,35-44
3404,BW,2008,f3544,226,f,35-44
3405,BZ,2008,f3544,6,f,35-44
3406,CA,2008,f3544,39,f,35-44
3407,CH,2005,f3544,8,f,35-44
3408,CH,2006,f3544,11,f,35-44
3409,CH,2007,f3544,3,f,35-44
3410,CH,2008,f3544,6,f,35-44
3411,CM,2008,f3544,1027,f,35-44
3412,CY,2005,f3544,0,f,35-44
3413,CY,2006,f3544,0,f,35-44
3414,CY,2007,f3544,1,f,35-44
3415,CY,2008,f3544,1,f,35-44
3416,CZ,2005,f3544,16,f,35-44
3417,CZ,2006,f3544,12,f,35-44
3418,CZ,2007,f3544,5,f,35-44
3419,CZ,2008,f3544,8,f,35-44
3420,DE,2005,f3544,73,f,35-44
3421,DE,2006,f3544,77,f,35-44
3422,DE,2007,f3544,152,f,35-44
3423,DE,2008,f3544,61,f,35-44
3424,DK,2005,f3544,13,f,35-44
3425,DK,2006,f3544,9,f,35-44
3426,DK,2007,f3544,8,f,35-44
3427,DK,2008,f3544,5,f,35-44
3428,DM,2008,f3544,0,f,35-44
3429,DO,2008,f3544,163,f,35-44
3430,EE,2005,f3544,8,f,35-44
3431,EE,2006,f3544,10,f,35-44
3432,EE,2007,f3544,5,f,35-44
3433,EE,2008,f3544,6,f,35-44
3434,EG,2008,f3544,308,f,35-44
3435,ES,2005,f3544,151,f,35-44
3436,ES,2006,f3544,137,f,35-44
3437,ES,2007,f3544,136,f,35-44
3438,ES,2008,f3544,173,f,35-44
3439,FI,2005,f3544,1,f,35-44
3440,FI,2006,f3544,3,f,35-44
3441,FI,2007,f3544,2,f,35-44
3442,FI,2008,f3544,2,f,35-44
3443,FM,2008,f3544,5,f,35-44
3444,FR,2005,f3544,82,f,35-44
3445,FR,2006,f3544,91,f,35-44
3446,FR,2007,f3544,91,f,35-44
3447,FR,2008,f3544,71,f,35-44
3448,GB,2005,f3544,80,f,35-44
3449,GB,2006,f3544,112,f,35-44
3450,GB,2007,f3544,91,f,35-44
3451,GB,2008,f3544,90,f,35-44
3452,GE,2006,f3544,71,f,35-44
3453,GE,2007,f3544,67,f,35-44
3454,GE,2008,f3544,252,f,35-44
3455,GM,2008,f3544,90,f,35-44
3456,GR,2005,f3544,8,f,35-44
3457,GR,2006,f3544,8,f,35-44
3458,GR,2007,f3544,11,f,35-44
3459,GR,2008,f3544,2,f,35-44
3460,GT,2008,f3544,162,f,35-44
3461,GU,2008,f3544,0,f,35-44
3462,GY,2008,f3544,13,f,35-44
3463,HK,2008,f3544,65,f,35-44
3464,HN,2008,f3544,114,f,35-44
3465,HR,2005,f3544,15,f,35-44
3466,HR,2006,f3544,16,f,35-44
3467,HR,2008,f3544,13,f,35-44
3468,HT,2008,f3544,677,f,35-44
3469,HU,2005,f3544,11,f,35-44
3470,HU,2006,f3544,19,f,35-44
3471,HU,2007,f3544,18,f,35-44
3472,HU,2008,f3544,15,f,35-44
3473,ID,2008,f3544,13513,f,35-44
3474,IE,2005,f3544,3,f,35-44
3475,IE,2006,f3544,8,f,35-44
3476,IE,2007,f3544,22,f,35-44
3477,IE,2008,f3544,8,f,35-44
3478,IL,2005,f3544,8,f,35-44
3479,IL,2006,f3544,4,f,35-44
3480,IL,2007,f3544,5,f,35-44
3481,IL,2008,f3544,14,f,35-44
3482,IQ,2008,f3544,125,f,35-44
3483,IR,2008,f3544,137,f,35-44
3484,IS,2005,f3544,0,f,35-44
3485,IS,2006,f3544,0,f,35-44
3486,IS,2007,f3544,2,f,35-44
3487,IS,2008,f3544,0,f,35-44
3488,IT,2005,f3544,56,f,35-44
3489,IT,2006,f3544,82,f,35-44
3490,IT,2007,f3544,58,f,35-44
3491,IT,2008,f3544,56,f,35-44
3492,JM,2008,f3544,3,f,35-44
3493,JO,2008,f3544,6,f,35-44
3494,JP,2008,f3544,230,f,35-44
3495,KE,2008,f3544,2431,f,35-44
3496,KG,2005,f3544,141,f,35-44
3497,KI,2008,f3544,12,f,35-44
3498,KM,2008,f3544,1,f,35-44
3499,KN,2008,f3544,0,f,35-44
3500,KP,2008,f3544,2428,f,35-44
3501,KR,2008,f3544,483,f,35-44
3502,KW,2008,f3544,27,f,35-44
3503,KZ,2005,f3544,436,f,35-44
3504,KZ,2007,f3544,367,f,35-44
3505,KZ,2008,f3544,320,f,35-44
3506,LB,2008,f3544,15,f,35-44
3507,LC,2008,f3544,3,f,35-44
3508,LR,2008,f3544,367,f,35-44
3509,LS,2008,f3544,358,f,35-44
3510,LT,2005,f3544,57,f,35-44
3511,LT,2006,f3544,56,f,35-44
3512,LT,2007,f3544,48,f,35-44
3513,LT,2008,f3544,46,f,35-44
3514,LU,2005,f3544,1,f,35-44
3515,LU,2006,f3544,2,f,35-44
3516,LU,2007,f3544,0,f,35-44
3517,LU,2008,f3544,0,f,35-44
3518,LV,2005,f3544,31,f,35-44
3519,LV,2006,f3544,33,f,35-44
3520,LV,2008,f3544,26,f,35-44
3521,LY,2008,f3544,22,f,35-44
3522,MA,2008,f3544,479,f,35-44
3523,MD,2005,f3544,57,f,35-44
3524,MD,2007,f3544,57,f,35-44
3525,MD,2008,f3544,57,f,35-44
3526,ME,2005,f3544,3,f,35-44
3527,ME,2007,f3544,4,f,35-44
3528,ME,2008,f3544,5,f,35-44
3529,MG,2008,f3544,1352,f,35-44
3530,MH,2008,f3544,4,f,35-44
3531,MK,2005,f3544,10,f,35-44
3532,MK,2006,f3544,9,f,35-44
3533,MK,2007,f3544,9,f,35-44
3534,MK,2008,f3544,14,f,35-44
3535,ML,2008,f3544,320,f,35-44
3536,MO,2008,f3544,5,f,35-44
3537,MP,2008,f3544,2,f,35-44
3538,MT,2005,f3544,0,f,35-44
3539,MT,2006,f3544,0,f,35-44
3540,MT,2007,f3544,0,f,35-44
3541,MT,2008,f3544,0,f,35-44
3542,MU,2008,f3544,2,f,35-44
3543,MX,2008,f3544,710,f,35-44
3544,MY,2008,f3544,906,f,35-44
3545,NC,2008,f3544,0,f,35-44
3546,NL,2005,f3544,11,f,35-44
3547,NL,2006,f3544,12,f,35-44
3548,NL,2007,f3544,17,f,35-44
3549,NL,2008,f3544,14,f,35-44
3550,NO,2005,f3544,2,f,35-44
3551,NO,2006,f3544,2,f,35-44
